STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2012,,2499101.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2013,,2555938.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2014,,2662091.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2015,,2753317.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2016,,2852146.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2017,,2977318.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2018,,3069316.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2019,,3161673.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2020,,3100097.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2021,,3294085.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2022,,3591874.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",DE,Germany,2023,,3853937.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2000,,588595.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2001,,638972.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2002,,683365.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2003,,728182.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2004,,775872.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2005,,833031.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2006,,898262.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2007,,970997.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2008,,1025304.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2009,,1005567.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2010,,989756.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2011,,984997.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2012,,953037.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2013,,937641.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2014,,946493.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2015,,987936.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2016,,1019400.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2017,,1061122.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2018,,1097845.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2019,,1137968.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2020,,1030964.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2021,,1118595.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2022,,1254715.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",ES,Spain,2023,,1366751.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2000,,405973.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2001,,430475.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2002,,449144.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2003,,459576.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2004,,473572.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2005,,492241.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2006,,522057.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2007,,554653.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2008,,580170.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2009,,564180.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2010,,575705.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2011,,589169.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2012,,593115.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2013,,598320.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2014,,609309.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2015,,627626.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2016,,644312.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2017,,671934.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2018,,703557.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2019,,739508.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2020,,726149.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2021,,791730.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2022,,888174.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",NL,Netherlands,2023,,944801.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2000,,112482.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2001,,119059.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2002,,124675.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2003,,127682.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2004,,133071.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2005,,137401.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2006,,143475.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2007,,152061.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2008,,156036.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2009,,155410.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2010,,158032.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2011,,154178.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2012,,147300.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2013,,149851.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2014,,151138.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2015,,156080.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2016,,161745.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2017,,169071.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2018,,177157.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2019,,185473.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",TOTAL,Total - all NACE activities,B1G,"Value added, gross",PT,Portugal,2020,,175104.3,,,,,
